Brazil,Colombia,Cambodia,India,Mexico,Myanmar,Thailand,Indonesia,Papua New Guinea,Bangladesh,Vietnam,Malaysia,Peru,Madagascar,China,Bhutan,Ethiopia,Iran,Sudan,Philippines,Afghanistan,untypeable,set
0.815468894452549,0.95967758188257,0.769669746353776,0.653006740625388,0.999999999999996,0.203884523590258,0.909350428857468,0.974181743435184,0.765876544377854,0.465739410985619,0.625995841741449,0.943702286347292,0.921369141203425,0.99999999999995,0.912295892312411,0.99999999999995,1,0.753540392234001,0.99999999999995,0.893864481166894,0.93903527443548,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164
0.815468894452549,0.95967758188257,0.769669746353776,0.653006740625388,0.999999999999996,0.203884523590258,0.914558096878337,0.974181743435184,0.765876544377854,0.465739410985619,0.637793803916712,0.957828759624519,0.921369141203425,0.99999999999995,0.912295892312411,0.99999999999995,1,0.753540392234001,0.99999999999995,0.748742138364743,0.93903527443548,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745
0.815468894452549,0.95967758188257,0.807479578731971,0.653006740625388,0.999999999999996,0.194293695280315,0.914558096878337,0.974181743435184,0.765876544377854,0.584857781464976,0.652655627802995,0.957828759624519,0.921369141203425,0.99999999999995,0.912295892312411,0.865481247020769,1,0.753540392234001,0.99999999999995,0.893864481166894,0.93903527443548,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762
0.705773035677479,0.95967758188257,0.807479578731971,0.376540872948797,0.999999999999996,0.10838429954755,0.91487983036073,0.980644161135701,0.831373638344928,0.621207332490511,0.652655627802995,0.957828759624519,0.909043491088447,0.99999999999995,0.912295892312411,0.748742138364743,1,0.496532439041448,0.99999999999995,0.815468894452549,0.89534518877583,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049
0.705773035677479,0.95967758188257,0.805869761481501,0.376540872948797,0.999999999999996,0.101755326826896,0.91487983036073,0.983872566346729,0.831373638344928,0.621207332490511,0.571345072397555,0.9434291067866,0.909043491088447,0.99999999999995,0.912295892312411,0.865481247020769,1,0.575170210041552,0.99999999999995,0.815468894452549,0.88725252546353,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077
0.705773035677479,0.95967758188257,0.797940867372224,0.376540872948797,0.999999999999996,0.116150442477875,0.925270814933145,0.983872566346729,0.871319011674813,0.368678887484193,0.597950491235487,0.957828759624519,0.909043491088447,0.99999999999995,0.912295892312411,0.99999999999995,0.984541085392105,0.575170210041552,0.706219013377303,0.754501316895294,0.879354344514347,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077_213189_59206_151767_171151
0.705773035677479,0.95967758188257,0.814093311948544,0.376540872948797,0.999999999999996,-0.0101137800252843,0.925270814933145,0.983872566346729,0.871319011674813,0.395236065795742,0.590903588850139,0.957828759624519,0.909043491088447,0.99999999999995,0.999999999999968,0.99999999999995,0.984541085392105,0.575170210041552,0,0.754501316895294,0.864110500499276,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077_213189_59206_151767_171151_213164
0.705773035677479,0.95967758188257,0.814093311948544,0.376540872948797,0.999999999999996,-0.0101137800252843,0.925270814933145,0.983872566346729,0.871319011674813,0.395236065795742,0.590903588850139,0.957828759624519,0.909043491088447,0.99999999999995,0.999999999999968,0.99999999999995,0.984541085392105,0.575170210041552,0.706219013377303,0.754501316895294,0.879354344514347,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077_213189_59206_151767_171151_213164_83975
0.575899638080197,0.95967758188257,0.815934787968045,0.376540872948797,0.999999999999996,-0.00945460046328986,0.910559078571758,0.983872566346729,0.85067248717109,0.395236065795742,0.584741595096336,0.957828759624519,0.897161979535362,0.99999999999995,0.999999999999968,0.99999999999995,0.984541085392105,0.575170210041552,0,0.815468894452549,0.864110500499276,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077_213189_59206_151767_171151_213164_83975_25684_213069_211286
0.575899638080197,0.95967758188257,0.810238817785988,0.376540872948797,0.999999999999996,-0.00874773832429251,0.910559078571758,0.983872566346729,0.85067248717109,0.395236065795742,0.646616500066287,0.957828759624519,0.897161979535362,0.99999999999995,0.999999999999968,0.99999999999995,0.984541085392105,0.575170210041552,0,0.815468894452549,0.864110500499276,0,228107_213179_213148_39967_213309_91113_213507_213300_58712_213169_40003_58692_137952_134855_228502_213101_172008_228521_109747_58717_47157_110396_25697_39971_195481_62189_109164_209745_116762_215182_161095_83049_62192_168077_213189_59206_151767_171151_213164_83975_25684_213069_211286_25680
