mcc,untypeable,set,type
0.390896829247851,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301,training
0.396823732934941,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894,training
0.402548973544492,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450,training
0.407233531150252,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037,training
0.435581913430635,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436,training
0.448308948189345,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913,training
0.470578474252094,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761,training
0.486798622842435,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919,training
0.567080408936567,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116,training
0.576385634633486,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432,training
0.58105011136489,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924,training
0.587407919148428,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867,training
0.593526168384974,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605,training
0.596863506540393,0,86565_45756_177041_19872_7802_127999_33803_122108_84898_72876_121242_215765_53451_132457_84561_173498_156759_29372_83836_32080_12578_18233_27958_107441_184473_47110_215433_144077_225707_46434_67889_145516_16080_66691_31649_151251_121817_59581_133661_208619_102928_34760_54036_200822_183698_171682_136844_59202_11024_17086_69700_139035_1024_184304_196301_197543_160379_44536_202663_104894_22955_95947_65173_148162_221450_160090_77425_159726_66411_142037_115830_11010_183405_40762_25436_46754_53367_197184_103504_191913_114325_130690_48714_8243_1761_70841_2856_162568_1989_138919_2435_92184_226845_226165_206116_167576_163621_56625_128421_31432_77320_149820_61005_74817_126924_68137_92263_140441_52044_74867_164404_27132_19507_224_69605_47279_38169_12749_195828_70860,training
