mcc,untypeable,set,type
0.921127779333733,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275,validation
0.887373916965159,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808,validation
0.911063543224518,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663,validation
0.911063543224518,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879,validation
0.911063543224518,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788,validation
0.911063543224518,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978,validation
0.931467522248338,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129,validation
0.931467522248338,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129_97356_26717_199836_208480,validation
0.446173524135302,0,195481_128947_77862_115453_25719,all
0.696345469924006,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687,all
0.786661107855252,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259,all
0.846318300241588,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886,all
0.840240819480054,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799,all
0.852981688215125,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420,all
0.867802452992073,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068,all
0.887073009982441,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321,all
0.912644845931907,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148,all
0.917584730710304,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068,all
0.924105152988509,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543,all
0.93324639686821,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601,all
0.934559269140415,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275,all
0.939888137804422,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808,all
0.946356100451986,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663,all
0.947632255809812,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879,all
0.943719922263341,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788,all
0.94763265121221,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978,all
0.94632094696582,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129,all
0.94763265121221,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129_97356_26717_199836_208480,all
