LAM,ESEA,WAS,WSEA,OCE,MSEA,AF,EAS,untypeable,set
1,0.873920573992881,0.983391243853081,0.85321652033745,0.960164681287462,0.813679599188358,0.987078703928722,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543
1,0.893566212304392,0.983391243853081,0.875048604382954,0.963272810848081,0.82408630559225,0.987078703928722,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601
1,0.892862861178172,0.983391243853081,0.866411695298673,0.966293914308799,0.849216833364785,0.987078703928722,0.912295892312411,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275
1,0.904327693576295,0.975358912203598,0.879708294780618,0.978551061349568,0.904851724251153,0.987078703928722,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808
1,0.900290138625376,0.983391243853081,0.875384643380898,0.987744139654506,0.937944670435634,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663
1,0.900290138625376,0.983391243853081,0.875384643380898,0.990810846394147,0.949738944454928,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879
1,0.892862861178172,0.983391243853081,0.866411695298673,0.987744139654506,0.937944670435634,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788
1,0.900963528849123,0.983391243853081,0.875048604382954,0.990810846394147,0.949738944454928,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978
1,0.886168895759662,0.983391243853081,0.856988888649576,0.993878801808013,0.961953206401665,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129
1,0.892862861178172,0.983391243853081,0.866411695298673,0.990810846394147,0.949738944454928,1,0.999999999999968,0,195481_128947_77862_115453_25719_113828_16358_185704_96699_158687_219064_78786_221827_10740_85259_4665_152784_139224_87268_105886_12019_25717_82721_164799_14050_136971_97081_3420_220357_6500_20068_177044_138649_74_140321_183416_117398_118909_213148_223922_165695_18150_134068_73_108245_165543_224524_63745_188390_115601_212296_78153_37275_218796_21154_214808_47157_10656_143219_183417_51663_40879_81361_10684_98517_19788_96010_161095_185703_15978_96344_215346_31129_97356_26717_199836_208480
